topic_id,title,topic_url,slug,views,reply_count,last_posted_at,bumped_at,created_at,last_poster_username,tags,category_slug
8168,Hephaestus: AI 에이전트가 스스로 워크플로우를 설계하는 반(半)구조화(Semi-Structured) 프레임워크,https://discuss.pytorch.kr/t/hephaestus-ai-semi-structured/8168,hephaestus-ai-semi-structured,300,0,2025-11-10T09:30:02.727Z,2025-11-10T09:30:02.727Z,2025-11-10T09:30:02.727Z,9bow,agent-framework|multi-agent-framework|agent-workflow|semi-structured-framework|hephaestus,news
8164,Hikugen: LLM을 사용하여 구조화된 데이터를 추출하는 코드를 생성하는 Web Crawler 생성 도구,https://discuss.pytorch.kr/t/hikugen-llm-web-crawler/8164,hikugen-llm-web-crawler,349,0,2025-11-10T04:00:53.371Z,2025-11-10T04:00:53.371Z,2025-11-10T04:00:53.371Z,9bow,web-crawler|pydantic|openrouter|hikugen,news
8163,"PDF GPT Indexer: 로컬에서 동작하는, PDF 문서 인덱싱 및 자연어 질의가 가능한 RAG 프로젝트",https://discuss.pytorch.kr/t/pdf-gpt-indexer-pdf-rag/8163,pdf-gpt-indexer-pdf-rag,415,0,2025-11-10T03:30:49.803Z,2025-11-10T03:30:49.803Z,2025-11-10T03:30:49.803Z,9bow,rag|local-rag|pdf-gpt-indexer,news
8161,[2025/11/03 ~ 09] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-11-03-09-ai-ml/8161,2025-11-03-09-ai-ml,1393,1,2025-11-13T08:01:08.092Z,2025-11-13T08:01:08.092Z,2025-11-09T21:30:08.852Z,9bow,paper|ai-ml-papers-of-the-week|calm|ai-scientist-for-autonomous-discovery|ring-linear|continuous-autoregressive-language-models|llms-encode-how-difficult-problems-are|kosmos|train-for-truth-keep-the-skills|binary-retrieval-augmented-reward|graph-based-agent-planning|cache-to-cache|direct-semantic-communication|beyond-a-million-tokens|beam|from-memorization-to-reasoning|spectrum-of-loss-curvature,news
8158,[GN⁺] 에이전트를 직접 만들어봐야 하는 이유,https://discuss.pytorch.kr/t/gn/8158,gn,677,0,2025-11-08T11:00:07.510Z,2025-11-08T11:00:07.510Z,2025-11-08T11:00:07.255Z,9bow,geeknews|llm-agent|from-scratch|context-engineering|agent-from-scratch,news
8154,"llms.py: 다양한 LLM과 연동 가능한, 경량 CLI, API 및 ChatGPT 스타일의 UI를 제공하는 통합 LLM 인터페이스 도구",https://discuss.pytorch.kr/t/llms-py-llm-cli-api-chatgpt-ui-llm/8154,llms-py-llm-cli-api-chatgpt-ui-llm,321,0,2025-11-07T09:30:15.503Z,2025-11-07T09:30:15.503Z,2025-11-07T09:30:15.503Z,9bow,multi-llm-support|open-webui|servicestack|llms-py,news
8155,[GN] Claude Code Action - GitHub PR과 이슈에서 코드 질의응답과 수정 자동화를 지원하는 범용 액션,https://discuss.pytorch.kr/t/gn-claude-code-action-github-pr/8155,gn-claude-code-action-github-pr,410,0,2025-11-07T07:30:27.463Z,2025-11-07T07:30:27.463Z,2025-11-07T07:30:27.463Z,9bow,geeknews|claude-code|github|ai-code-reviewer|pull-request|github-action|claude-code-action,news
8152,Soumith Chintala 가 메타는 물론 PyTorch도 떠납니다.,https://discuss.pytorch.kr/t/soumith-chintala-pytorch/8152,soumith-chintala-pytorch,408,0,2025-11-07T01:56:39.404Z,2025-11-07T01:56:39.404Z,2025-11-07T01:56:39.289Z,codetree,파이토치,news
8144,AWS MCP Proxy: MCP Client가 AWS MCP 서버에 쉽고 빠르게 연결할 수 있게 하는 경량 SigV4 인증 서버,https://discuss.pytorch.kr/t/aws-mcp-proxy-mcp-client-aws-mcp-sigv4/8144,aws-mcp-proxy-mcp-client-aws-mcp-sigv4,231,0,2025-11-06T03:30:57.793Z,2025-11-06T03:30:57.793Z,2025-11-06T03:30:57.793Z,9bow,model-context-protocol|amazon-q-developer|sigv4|mcp-proxy|aws-mcp-proxy,news
8143,"Anthropic, Claude Code Pro/Max 요금제 사용자들에게 추가 크레딧 제공 프로모션 진행 중 (~11/18)",https://discuss.pytorch.kr/t/anthropic-claude-code-pro-max-11-18/8143,anthropic-claude-code-pro-max-11-18,1625,0,2025-11-06T02:30:45.028Z,2025-11-06T02:30:45.028Z,2025-11-06T02:30:45.028Z,9bow,anthropic|claude-code|promotion,news
8133,Agent Client Protocol(ACP): AI 코드 에이전트와 코드 에디터(IDE)를 연결하는 새로운 표준,https://discuss.pytorch.kr/t/agent-client-protocol-acp-ai-ide/8133,agent-client-protocol-acp-ai-ide,454,0,2025-11-05T09:30:56.905Z,2025-11-05T09:30:56.905Z,2025-11-05T09:30:56.905Z,9bow,model-context-protocol|lsp|json-rpc|language-server-protocol|acp|agent-client-protocol,news
8121,"Agents Rule of Two: Meta가 공개한, AI 에이전트 보안을 위한 현실적인 접근법",https://discuss.pytorch.kr/t/agents-rule-of-two-meta-ai/8121,agents-rule-of-two-meta-ai,345,0,2025-11-04T21:30:40.364Z,2025-11-04T21:30:40.364Z,2025-11-04T21:30:40.364Z,9bow,meta-ai|prompt-injection|llm-security|human-in-the-loop|llama-protections|llamafirewall|oversight-agents|agent-security|agents-rule-of-two,news
8122,VoltAgent가 정리한 유용한 Claude Skills 모음집 (awesome-claude-skills),https://discuss.pytorch.kr/t/voltagent-claude-skills-awesome-claude-skills/8122,voltagent-claude-skills-awesome-claude-skills,16034,0,2025-11-04T09:30:27.422Z,2025-11-04T09:30:27.422Z,2025-11-04T09:30:27.422Z,9bow,anthropic|awesome-list|claude-skills|voltagent|awesome-claude-skills,news
8117,OpenMemory: AI 시스템에 장기적이면서 의미 기반 기억을 제공하는 설명 가능한 기억 체계,https://discuss.pytorch.kr/t/openmemory-ai/8117,openmemory-ai,935,0,2025-11-04T03:30:44.089Z,2025-11-04T03:30:44.089Z,2025-11-04T03:30:44.089Z,9bow,model-context-protocol|agent-memory|vscode|memory-framework|llm-memory|long-term-memory|explainable-recall-paths|memory-decay|hierarchical-semantic-graph|hierarchical-memory-decomposition|openmemory,news
8116,[GN⁺] Claude Code의 모든 기능 활용법,https://discuss.pytorch.kr/t/gn-claude-code/8116,gn-claude-code,1042,0,2025-11-04T00:30:43.603Z,2025-11-04T00:30:43.603Z,2025-11-04T00:30:43.603Z,9bow,geeknews|claude-code|vibe-coding,news
8104,[2025/10/27 ~ 11/02] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-10-27-11-02-ai-ml/8104,2025-10-27-11-02-ai-ml,3862,0,2025-11-02T21:30:47.563Z,2025-11-02T21:30:47.563Z,2025-11-02T21:30:47.563Z,9bow,paper|survey-paper|ai-ml-papers-of-the-week|vibe-coding|dataset|large-reasoning-models|recode|fast-dllm-v2|lookahead-routing|dr-llm|entropylong|real-deep-research|sipit|deep-reasoning-dataset,news
8105,[GN] 바이브 코딩을 넘어 with Addy Osmani [유튜브 요약],https://discuss.pytorch.kr/t/gn-with-addy-osmani/8105,gn-with-addy-osmani,2171,0,2025-11-02T09:30:27.548Z,2025-11-02T09:30:27.548Z,2025-11-02T09:30:27.548Z,9bow,geeknews|vibe-coding|addy-osmani,news
8103,ReCode: 재귀적 코드 생성을 통해 계획과 실행을 통합하는 에이전트 설계 패러다임에 대한 연구,https://discuss.pytorch.kr/t/recode/8103,recode,230,0,2025-11-02T03:30:44.727Z,2025-11-02T03:30:44.727Z,2025-11-02T03:30:44.727Z,9bow,paper|agent-framework|react|react-agent|recode|alfworld|webshop|scienceworld|hierarchical-decision-making|recursive-code-generation|agent-with-planner|recode-agent,news
8101,[GN] 새 트렌드: 병렬 AI 에이전트를 동시에 실행하는 프로그래밍 기법,https://discuss.pytorch.kr/t/gn-ai/8101,gn-ai,481,0,2025-11-01T03:30:43.756Z,2025-11-01T03:30:43.756Z,2025-11-01T03:30:43.756Z,9bow,geeknews|claude-code|code-agent|multi-agent|openai-codex|cursor|parallel-ai-agents,news
8094,AI-Trader: AI 모델이 자율적인 의사결정으로 주식 거래를 수행하도록 설계된 오픈소스 프로젝트,https://discuss.pytorch.kr/t/ai-trader-ai/8094,ai-trader-ai,962,0,2025-10-31T03:30:51.117Z,2025-10-31T03:30:51.117Z,2025-10-31T03:30:51.117Z,9bow,ai-for-finance|trading-agents|ai-for-trading|ml-for-trading|ai-trader,news
8093,Token-Oriented Object Notation(TOON): 구조화된 데이터 입력을 위한 JSON 대체 포맷,https://discuss.pytorch.kr/t/token-oriented-object-notation-toon-json/8093,token-oriented-object-notation-toon-json,3800,0,2025-10-30T21:30:11.371Z,2025-10-30T21:30:11.371Z,2025-10-30T21:30:11.371Z,9bow,json|yaml|data-tool|data-format|token-oriented-object-notation|toon,news
8084,GeminiDesk: 구글 Gemini를 Linux/macOS/Windows에서 사용할 수 있도록 만든 비공식 데스크탑 클라이언트,https://discuss.pytorch.kr/t/geminidesk-gemini-linux-macos-windows/8084,geminidesk-gemini-linux-macos-windows,1516,0,2025-10-30T09:30:32.674Z,2025-10-30T09:30:32.674Z,2025-10-30T09:30:32.674Z,9bow,gemini|google-gemini|desktop-app|electron|unofficial|geminidesk,news
8081,AgentDojo: LLM 에이전트의 프롬프트 인젝션 공격과 방어를 평가하는 동적 실험 플랫폼,https://discuss.pytorch.kr/t/agentdojo-llm/8081,agentdojo-llm,426,0,2025-10-30T03:30:19.088Z,2025-10-30T03:30:19.088Z,2025-10-30T03:30:19.088Z,9bow,llm-evaluation|prompt-injection|evaluation-framework|invariant-labs|spylab|agentdojo,news
8070,Lightning-SimulWhisper: Apple Silicon용 초고속 실시간 로컬 음성 인식 엔진 (feat. Whisper),https://discuss.pytorch.kr/t/lightning-simulwhisper-apple-silicon-feat-whisper/8070,lightning-simulwhisper-apple-silicon-feat-whisper,675,0,2025-12-09T15:32:28.101Z,2025-12-09T15:32:28.101Z,2025-10-29T21:30:09.776Z,parang,apple-silicon|whisper|mlx|asr|whisper-cpp|coreml|ane-apple-neural-engine|ane-transformers|simulwhisper|local-asr|lightning-simulwhisper,news
8072,"Bottleneck: GitHub PR(Pull Request) 스타일의, AI 네이티브 팀을 위한 초고속 코드 리뷰 도구",https://discuss.pytorch.kr/t/bottleneck-github-pr-pull-request-ai/8072,bottleneck-github-pr-pull-request-ai,258,0,2025-10-29T10:30:01.677Z,2025-10-29T10:30:01.677Z,2025-10-29T10:30:01.677Z,9bow,code-agent|ai-code-reviewer|bottleneck,news
8073,"MiniMax M2 공개: MiniMax 팀이 공개한, 속도-성능-가격 균형을 맞춘 에이전트 전용 AI 모델",https://discuss.pytorch.kr/t/minimax-m2-minimax-ai/8073,minimax-m2-minimax-ai,2481,0,2025-10-29T04:00:02.478Z,2025-10-29T04:00:02.478Z,2025-10-29T04:00:02.478Z,9bow,llm|llm-agent|code-agent|code-llm|swe-agent|agentic-coding|minimax|agent-llm|long-chain-tool-calling|minimax-m2,news
8074,"OpenFold3-preview(OF3p): AlphaFold3를 오픈소스로 재현한 생체분자 구조 예측 모델, 연구용으로 선공개(Research Preview)",https://discuss.pytorch.kr/t/openfold3-preview-of3p-alphafold3-research-preview/8074,openfold3-preview-of3p-alphafold3-research-preview,330,0,2025-10-29T03:30:50.176Z,2025-10-29T03:30:50.176Z,2025-10-29T03:30:50.176Z,9bow,alphafold-3|openfold3-preview|deepspeed4science|openfold|openfold3,news
8069,Datapizza AI: API 우선 디자인을 채택하여 제어/예측 가능성을 높인 AI 에이전트 프레임워크,https://discuss.pytorch.kr/t/datapizza-ai-api-ai/8069,datapizza-ai-api-ai,263,0,2025-10-28T22:30:43.317Z,2025-10-28T22:30:43.317Z,2025-10-28T22:30:43.317Z,9bow,agent-framework|rag-framework|multi-agent-framework|agent-memory|llm-agent-communication|platform-agnostic|agent-observability|datapizza-ai,news
8056,Claude Code Prompt Improver: Claude Code의 Hook 기반의 사용자 프롬프트 개선 도구,https://discuss.pytorch.kr/t/claude-code-prompt-improver-claude-code-hook/8056,claude-code-prompt-improver-claude-code-hook,593,1,2025-12-18T07:52:44.921Z,2025-12-18T07:52:44.921Z,2025-10-28T09:30:04.849Z,9bow,claude-code|claude-code-hook|prompt-improver|claude-code-prompt-improver,news
8059,Agent Lightning⚡: Microsoft가 공개한 강화학습 및 자동 프롬프트 최적화 기법이 적용된 AI 에이전트 학습 프레임워크,https://discuss.pytorch.kr/t/agent-lightning-microsoft-ai/8059,agent-lightning-microsoft-ai,4337,0,2025-10-28T03:31:00.099Z,2025-10-28T03:31:00.099Z,2025-10-28T03:31:00.099Z,9bow,agent-framework|microsoft|ai-agent|automatic-intermediate-rewarding|ai-agent-training-framework|agent-lightning,news
8058,Pico-Banana-400K: Apple이 공개한 텍스트 기반 이미지 편집을 위한 대규모 데이터셋,https://discuss.pytorch.kr/t/pico-banana-400k-apple/8058,pico-banana-400k-apple,348,0,2025-10-28T01:30:46.127Z,2025-10-28T01:30:46.127Z,2025-10-28T01:30:46.127Z,9bow,apple|dataset|image-editing|text-guided-image-editing-dataset|text-guided-image-editing|image-editing-dataset|pico-banana-400k,news
8030,[2025/10/20 ~ 26] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-10-20-26-ai-ml/8030,2025-10-20-26-ai-ml,4376,0,2025-10-26T21:30:14.006Z,2025-10-26T21:30:14.006Z,2025-10-26T21:30:14.006Z,9bow,paper|ai-ml-papers-of-the-week|benchmark|diffusion-llm|brain-rot|beyond-seeing|optpipe|pipeline-parallelism|dragon-hatchling|hybrid-reinforcement|hybrid-ensemble-reward-optimization|reasoning-over-task-execution|chunkllm|parallel-decoding|fast-dllm|elastic-cache|visualtoolbench|the-space-of-ai|ais-impact-on-developers,news
8037,[GN] AI 덕분에 최소 인력으로 10억 달러 스타트업 구축하기가 가능해짐,https://discuss.pytorch.kr/t/gn-ai-10/8037,gn-ai-10,554,0,2025-10-26T11:30:29.671Z,2025-10-26T11:30:29.671Z,2025-10-26T11:30:29.451Z,9bow,geeknews|ai-startup,news
8029,LTX-2: 영상과 음향을 함께 생성하는 차세대 오픈소스 멀티모달 AI 영상 생성 모델,https://discuss.pytorch.kr/t/ltx-2-ai/8029,ltx-2-ai,970,0,2025-10-26T03:30:11.129Z,2025-10-26T03:30:11.129Z,2025-10-26T03:30:11.129Z,9bow,text-to-video|ltx-2,news
8026,"Amazon, 자사의 배송 기사의 업무 효율과 안전성을 높이기 위한 AI 스마트 안경 개발 중",https://discuss.pytorch.kr/t/amazon-ai/8026,amazon-ai,152,0,2025-10-25T09:30:21.174Z,2025-10-25T09:30:21.174Z,2025-10-25T09:30:21.174Z,9bow,amazon|smart-glasses|delivery-glasses|project-eluna|blue-jay|digital-twin,news
8010,LunaRoute: Claude Code 및 Codex CLI 등과 같은 AI 코딩 어시스턴트를 위한 초고속 로컬 프록시,https://discuss.pytorch.kr/t/lunaroute-claude-code-codex-cli-ai/8010,lunaroute-claude-code-codex-cli-ai,438,0,2025-10-25T03:30:13.170Z,2025-10-25T03:30:13.170Z,2025-10-25T03:30:13.170Z,9bow,,news
8021,LightMem: LLM 및 AI Agent를 위한 효율적인 경량 메모리 프레임워크에 대한 연구 및 라이브러리,https://discuss.pytorch.kr/t/lightmem-llm-ai-agent/8021,lightmem-llm-ai-agent,414,0,2025-10-24T09:30:27.633Z,2025-10-24T09:30:27.633Z,2025-10-24T09:30:27.633Z,9bow,agent-memory|memory-framework|agent-memory-module|llm-memory|long-term-memory|short-term-memory|sensory-memory|lightmem,news
8015,오픈 노트북(Open Notebook): Google의 Notebook LM을 대체하는 오픈소스 플랫폼,https://discuss.pytorch.kr/t/open-notebook-google-notebook-lm/8015,open-notebook-google-notebook-lm,10663,0,2025-10-24T03:30:50.397Z,2025-10-24T03:30:50.397Z,2025-10-24T03:30:50.397Z,9bow,google|podcast|notebook-lm|open-notebook,news
8009,Ovi: 텍스트 또는 이미지로부터 영상과 음향을 동시에 생성하는 AI 모델 (feat. Character.AI),https://discuss.pytorch.kr/t/ovi-ai-feat-character-ai/8009,ovi-ai-feat-character-ai,242,0,2025-10-23T12:00:27.037Z,2025-10-23T12:00:27.037Z,2025-10-23T12:00:27.037Z,9bow,character-ai|yale-university|spatial-temporal-consistency|text-to-image-to-video|image-to-audio-video|text-to-audio-video|video-audio-multimodal-generation|twin-backbone-cross-modal-fusion|ovi,news
8008,분산 컴퓨팅 프레임워크 Ray 프로젝트가 PyTorch 재단에 합류하였습니다! 🎉,https://discuss.pytorch.kr/t/ray-pytorch/8008,ray-pytorch,287,0,2025-10-23T09:30:08.277Z,2025-10-23T09:30:08.277Z,2025-10-23T09:30:08.277Z,9bow,anyscale|pytorch-foundation|ray|pytorch-ecosystem|distributed-framework,news
8007,AMD Developer Cloud 사용 후기(LLM finetune Multi-task Agent),https://discuss.pytorch.kr/t/amd-developer-cloud-llm-finetune-multi-task-agent/8007,amd-developer-cloud-llm-finetune-multi-task-agent,267,0,2025-10-23T03:06:15.789Z,2025-10-23T03:06:15.789Z,2025-10-23T03:06:15.685Z,MinuX_exion,파이토치|multimodal|llm-agent|nanovlm,news
8001,"OpenAI, ChatGPT를 중심으로 설계된 Chromium 기반의 Web Browser Atlas 출시",https://discuss.pytorch.kr/t/openai-chatgpt-chromium-web-browser-atlas/8001,openai-chatgpt-chromium-web-browser-atlas,430,0,2025-10-22T10:00:48.095Z,2025-10-22T10:00:48.095Z,2025-10-22T10:00:48.095Z,9bow,openai|web-ai|aria|chromium|wai-aria|web-browser|chatgpt-memory|chatgpt-atlas|atlas,news
8000,Chandra OCR: 구조적 문서 이해를 위한 오픈소스 AI OCR 모델 (feat. Datalab),https://discuss.pytorch.kr/t/chandra-ocr-ai-ocr-feat-datalab/8000,chandra-ocr-ai-ocr-feat-datalab,4293,0,2025-10-29T14:14:13.556Z,2025-10-29T14:14:13.556Z,2025-10-22T09:30:29.458Z,kungmo,ocr|datalab|chandra|chandra-ocr,news
7995,Claude Task Master: 다양한 AI 모델과 IDE에서 사용 가능한 개발 워크플로우 자동화/구조화 시스템,https://discuss.pytorch.kr/t/claude-task-master-ai-ide/7995,claude-task-master-ai-ide,362,0,2025-10-22T05:00:36.915Z,2025-10-22T05:00:36.915Z,2025-10-22T05:00:36.915Z,9bow,code-agent|task-master|claude-task-master,news
7993,DeepSeek-OCR: DeepSeek AI가 공개한 LLM 중심의 통합형 광학 문자 인식(OCR) 모델,https://discuss.pytorch.kr/t/deepseek-ocr-deepseek-ai-llm-ocr/7993,deepseek-ocr-deepseek-ai-llm-ocr,4758,0,2025-10-21T10:30:30.925Z,2025-10-21T10:30:30.925Z,2025-10-21T10:30:30.925Z,9bow,deepseek|ocr|deepseek-ocr|document-image-to-text,news
7989,"Anthropic, Claude Code를 브라우저에서 사용할 수 있는 Claude Code on the Web 공개",https://discuss.pytorch.kr/t/anthropic-claude-code-claude-code-on-the-web/7989,anthropic-claude-code-claude-code-on-the-web,344,0,2025-10-21T05:00:00.000Z,2025-10-21T05:00:00.000Z,2025-10-21T05:00:00.000Z,9bow,anthropic|claude-code|sandbox|sandboxing|claude-code-web,news
7988,"GPU Kill: NVIDIA, AMD, Intel, Apple Silicon 등, 다양한 GPU를 관리하는 CLI 도구",https://discuss.pytorch.kr/t/gpu-kill-nvidia-amd-intel-apple-silicon-gpu-cli/7988,gpu-kill-nvidia-amd-intel-apple-silicon-gpu-cli,301,0,2025-10-21T03:31:00.028Z,2025-10-21T03:31:00.028Z,2025-10-21T03:31:00.028Z,9bow,cli-tools|apple-silicon|amd-gpu|nvidia-gpu|gpu-monitoring|intel-gpu|kagehq|gpu-kill,news
7987,PyTorch 2.9가 릴리즈되었습니다🎉,https://discuss.pytorch.kr/t/pytorch-2-9/7987,pytorch-2-9,585,0,2025-10-20T09:30:29.914Z,2025-10-20T09:30:29.914Z,2025-10-20T09:30:29.914Z,9bow,pytorch|pytorch-release|flexattention|torchcodec|flash-decoding|torchvision|libtorch-abi|symmetric-memory|torchaudio|pytorch-2-9,news
7983,[2025/10/13 ~ 19] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-10-13-19-ai-ml/7983,2025-10-13-19-ai-ml,866,0,2025-10-19T21:30:40.900Z,2025-10-19T21:30:40.900Z,2025-10-19T21:30:40.900Z,9bow,paper|survey-paper|ai-ml-papers-of-the-week|rl-with-verifiable-rewards|self-improving-agents|mind-your-tone|taarofbench|tool-integrated-reasoning|autonomous-tools-integrated-reasoning|generalized-relative-advantage-policy-evolution|pacs|agentic-context-engineering|webscale-rl|reinforcement-learning-in-vision|agentic-reinforcement-learning|scaling-reinforcement-learning-for-llms,news
7981,Agentic Context Engine(ACE): AI 에이전트가 스스로의 작업 경험을 통해 자동으로 학습하는 프레임워크,https://discuss.pytorch.kr/t/agentic-context-engine-ace-ai/7981,agentic-context-engine-ace-ai,856,0,2025-12-04T06:51:39.118Z,2025-12-04T06:51:39.118Z,2025-10-19T06:00:39.053Z,9bow,self-learning-agent|contextual-learning|agentic-context-engine|kayba-ai|agentic-framework,news
7979,"Anthropic, Claude에 업무 방식과 조직 환경에 맞게 직접 커스터마이징할 수 있는 Claude Agent용 Skills 기능 출시",https://discuss.pytorch.kr/t/anthropic-claude-claude-agent-skills/7979,anthropic-claude-claude-agent-skills,2216,0,2025-10-18T05:00:17.324Z,2025-10-18T05:00:17.629Z,2025-10-18T05:00:17.324Z,9bow,anthropic|claude-code|claude-skills|skills|agent-skills|claude-api|claude-apps,news
7971,"Google, 예일대와 함께 단일 세포의 행동 패턴을 이해하고 생물학적 가설을 도출하는 Cell2Sentence-Scale 모델",https://discuss.pytorch.kr/t/google-cell2sentence-scale/7971,google-cell2sentence-scale,249,0,2025-10-17T03:30:17.237Z,2025-10-17T13:32:42.459Z,2025-10-17T03:30:17.237Z,9bow,google|gemma|yale-university|immune-context|antigen-presentation|c2s-scale|cell2sentence-scale-27b|cell2sentence-scale,news
7966,"Anthropic, Claude Code 커스터마이징을 지원하는 플러그인(plugin) 기능 공개",https://discuss.pytorch.kr/t/anthropic-claude-code-plugin/7966,anthropic-claude-code-plugin,1415,0,2025-10-16T09:00:28.642Z,2025-10-16T09:00:28.914Z,2025-10-16T09:00:28.642Z,9bow,anthropic|claude-code|model-context-protocol|claude-code-plugin|plugin|subagent,news
7965,FleetCode: 여러 AI 코딩 에이전트를 동시에 실행할 수 있는 환경을 제공하는 CLI 도구,https://discuss.pytorch.kr/t/fleetcode-ai-cli/7965,fleetcode-ai-cli,340,0,2025-10-16T03:30:57.263Z,2025-10-16T03:30:57.513Z,2025-10-16T03:30:57.263Z,9bow,code-agent|fleetcode,news
7963,Chrome DevTools MCP: AI 코딩 에이전트를 위한 Chrome의 공식 MCP 공개 미리보기 출시,https://discuss.pytorch.kr/t/chrome-devtools-mcp-ai-chrome-mcp/7963,chrome-devtools-mcp-ai-chrome-mcp,423,0,2025-10-15T10:00:04.571Z,2025-10-15T10:00:04.835Z,2025-10-15T10:00:04.571Z,9bow,model-context-protocol|coding-assistant|mcp-server|google-chrome|chrome-devtools-mcp,news
7959,"AgentFlow: 4가지 모듈형 에이전트로 구성된, 확장성 및 일반화 능력을 개선한 에이전트 시스템 최적화 도구 (feat. Stanford)",https://discuss.pytorch.kr/t/agentflow-4-feat-stanford/7959,agentflow-4-feat-stanford,472,0,2025-10-15T03:30:15.880Z,2025-10-15T03:30:16.170Z,2025-10-15T03:30:15.880Z,9bow,stanford|agentflow|search-r1|modular-agentic-system|flow-grpo|flow-based-collaboration,news
7958,"Figure 03: 가정 내 사용을 고려한, 대량 양산 체계를 갖춘 3세대 휴머노이드 로봇",https://discuss.pytorch.kr/t/figure-03-3/7958,figure-03-3,549,0,2025-10-15T00:00:48.599Z,2025-10-15T00:00:48.875Z,2025-10-15T00:00:48.599Z,9bow,vision-language-action-model|humanoid-robot|helix|figure|botq|figure-03,news
7956,nanochat: 100달러로 만드는 나만의 ChatGPT (feat. Andrej Karpathy),https://discuss.pytorch.kr/t/nanochat-100-chatgpt-feat-andrej-karpathy/7956,nanochat-100-chatgpt-feat-andrej-karpathy,1346,0,2025-10-14T09:30:55.274Z,2025-10-14T09:30:55.548Z,2025-10-14T09:30:55.274Z,9bow,chatgpt|andrej-karpathy|from-scratch|llm-from-scratch|nanogpt|nanochat,news
7955,Image 생성 AI의 급격한 발전 - ComfyUI가 대세가 된 것 같다.,https://discuss.pytorch.kr/t/image-ai-comfyui/7955,image-ai-comfyui,1018,0,2025-10-14T06:39:52.085Z,2025-10-14T06:46:54.609Z,2025-10-14T06:39:51.949Z,18NAO,comfyui,news
7953,HAIF(Hyperswarm-RPC AI Inference Framework): MSA 구조로 AI 추론 작업을 분산처리하도록 설계된 프레임워크,https://discuss.pytorch.kr/t/haif-hyperswarm-rpc-ai-inference-framework-msa-ai/7953,haif-hyperswarm-rpc-ai-inference-framework-msa-ai,206,0,2025-10-14T03:30:57.348Z,2025-10-14T03:30:57.609Z,2025-10-14T03:30:57.348Z,9bow,llm-inference|inference-framework|llm-inference-serving|hyperswarm-rpc-ai-inference-framework|haif,news
7943,[2025/10/06 ~ 12] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-10-06-12-ai-ml/7943,2025-10-06-12-ai-ml,1013,0,2025-10-14T08:46:21.769Z,2025-10-14T08:46:21.769Z,2025-10-12T21:30:11.470Z,kimjiho,paper|ai-ml-papers-of-the-week|agi|test-time-compute|multivariate-time-series|agentflow|hrm-hierarchical-reasoning-model|trm-tiny-recursive-model|paper2video|papertalker|coral-protocol|matpo|multi-agent-tool-integrated-policy-optimization|opentslm|learning-to-parallel|learn2pd|end-of-text-prediction|reasoning-llm|tpt-thinking-augmented-pre-training,news
7939,"(Open) Agent Spec: 오라클(Oracle)이 제안하는, AI 에이전트 및 에이전트 시스템을 위한 공개 명세 프로젝트",https://discuss.pytorch.kr/t/open-agent-spec-oracle-ai/7939,open-agent-spec-oracle-ai,378,0,2025-10-12T12:00:00.000Z,2025-10-12T12:00:00.000Z,2025-10-12T12:00:00.000Z,9bow,multi-agent-system|platform-agnostic|wayflow|pyagentspec|oracle|agent-spec|open-agent-specification,news
7933,ReRAG: 관계 기반 접근 제어(ReBAC)를 통합한 안전한 RAG 시스템,https://discuss.pytorch.kr/t/rerag-rebac-rag/7933,rerag-rebac-rag,522,0,2025-10-11T09:00:31.422Z,2025-10-11T09:00:31.690Z,2025-10-11T09:00:31.422Z,9bow,rag|ollama|sqlite|adaptive-recursive-search-algorithm|sqlite-vec|ory-keto|rebac|rerag,news
7928,"NeuTTS Air: 3초 분량의 음성만으로 음성 복제가 가능한, On-Device TTS(Text-to-Speech) 모델",https://discuss.pytorch.kr/t/neutts-air-3-on-device-tts-text-to-speech/7928,neutts-air-3-on-device-tts-text-to-speech,485,0,2025-10-11T03:00:44.400Z,2025-10-11T03:00:44.684Z,2025-10-11T03:00:44.400Z,9bow,on-device|text-to-speech|instant-voice-cloning|neuphonic|neutts-air|neutts,news
7927,OpenAgent: Agentic AI 시스템 개발을 위한 오픈소스 에이전트 개발 플랫폼,https://discuss.pytorch.kr/t/openagent-agentic-ai/7927,openagent-agentic-ai,635,0,2025-10-10T10:00:41.081Z,2025-10-10T10:00:41.342Z,2025-10-10T10:00:41.081Z,9bow,agent-framework|multi-agent-framework|self-hosted|open-agent|openagent,news
7926,MOSEC: Rust와 Python이 조화를 이루는 고성능 머신러닝 모델 서빙 프레임워크,https://discuss.pytorch.kr/t/mosec-rust-python/7926,mosec-rust-python,2176,0,2025-10-10T06:00:31.261Z,2025-10-10T06:00:31.525Z,2025-10-10T06:00:31.261Z,9bow,rust|python|dynamic-batching|serving-framework|mosec,news
